ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
002520.SZ,20240131,20231231,续亏,49.66,66.0,-77000.0,-52000.0,-152951.56,20240131,预计:净利润-77000--52000,"公司国内子公司高端智能装备业务板块凭借良好的产品性能及多年的客户沉淀，充分把握细分市场机遇，销售收入比上年同期有一定幅度的增长，但海外子公司Airwork公司及意大利MCM公司业务市场开拓情况未达预期。1、Airwork公司所在的航空运营业务板块，自从受到欧盟、美国、新西兰等国与俄罗斯双边关系及相互制裁的影响后，该事件对其2023年度业绩的影响仍未消除，Airwork公司在俄罗斯的业务仍未恢复。而2023年航空货运市场竞争进一步加剧，Airwork公司2023年度经营业绩也因此受到行业及客户需求不足的影响未能完全恢复。2、Airwork公司于2019年4月以其全部现有及未来（即2019年4月及以后）持有的资产作为抵押范围签订银团贷款合同。截至2024年1月29日，该笔借款余额为1.1亿美元，其中1.07亿美元将于2024年7月31日到期需偿还。目前Airwork公司管理层正积极与银团商榷授信续期事项，截至本次业绩预告披露日尚未有结论。为了增强偿债能力，Airwork公司努力降低运营成本，同时，拟计划2024年处置13架飞机及相关部件的资产，由于上述资产的使用方式发生变更（由运营转为出售），导致资产评估计价方法也随之发生变更，由收益法变更为市场法，因此上述飞机资产发生减值。公司根据《企业会计准则》和会计政策的相关规定，本着谨慎性原则，聘请评估机构进行了初步的测算，预估Airwork公司上述因为用途发生改变所涉及的资产将计提减值准备的金额约为5.3亿元人民币。截至本次业绩预告披露日，评估工作尚未完成。3、意大利MCM公司市场开拓情况不佳，部分原材料采购交付周期延长，意大利部分订单交付及验收延迟，原材料、能源及人工等成本上涨，而产品销售价格未能相应上调。使得意大利MCM公司在本报告期中的业绩不及预期，但自2023年第四季度起正在逐步恢复。4、报告期内，预计非经常性损益项目对归属于上市公司股东净利润的影响金额约700万元-1,000万元，主要系报告期内公司收到的政府补助及理财产品投资收益等。",1
002520.SZ,20240131,20231231,续亏,49.66,66.0,-77000.0,-52000.0,-152951.56,20240131,预计:净利润-77000--52000,"公司国内子公司高端智能装备业务板块凭借良好的产品性能及多年的客户沉淀，充分把握细分市场机遇，销售收入比上年同期有一定幅度的增长，但海外子公司Airwork公司及意大利MCM公司业务市场开拓情况未达预期。1、Airwork公司所在的航空运营业务板块，自从受到欧盟、美国、新西兰等国与俄罗斯双边关系及相互制裁的影响后，该事件对其2023年度业绩的影响仍未消除，Airwork公司在俄罗斯的业务仍未恢复。而2023年航空货运市场竞争进一步加剧，Airwork公司2023年度经营业绩也因此受到行业及客户需求不足的影响未能完全恢复。2、Airwork公司于2019年4月以其全部现有及未来（即2019年4月及以后）持有的资产作为抵押范围签订银团贷款合同。截至2024年1月29日，该笔借款余额为1.1亿美元，其中1.07亿美元将于2024年7月31日到期需偿还。目前Airwork公司管理层正积极与银团商榷授信续期事项，截至本次业绩预告披露日尚未有结论。为了增强偿债能力，Airwork公司努力降低运营成本，同时，拟计划2024年处置13架飞机及相关部件的资产，由于上述资产的使用方式发生变更（由运营转为出售），导致资产评估计价方法也随之发生变更，由收益法变更为市场法，因此上述飞机资产发生减值。公司根据《企业会计准则》和会计政策的相关规定，本着谨慎性原则，聘请评估机构进行了初步的测算，预估Airwork公司上述因为用途发生改变所涉及的资产将计提减值准备的金额约为5.3亿元人民币。截至本次业绩预告披露日，评估工作尚未完成。3、意大利MCM公司市场开拓情况不佳，部分原材料采购交付周期延长，意大利部分订单交付及验收延迟，原材料、能源及人工等成本上涨，而产品销售价格未能相应上调。使得意大利MCM公司在本报告期中的业绩不及预期，但自2023年第四季度起正在逐步恢复。4、报告期内，预计非经常性损益项目对归属于上市公司股东净利润的影响金额约700万元-1,000万元，主要系报告期内公司收到的政府补助及理财产品投资收益等。",0
002594.SZ,20250408,20250331,预增,86.04,118.88,850000.0,1000000.0,456879.3,20250408,预计:净利润850000-1000000,二零二五年第一季度，新能源汽车行业依旧保持强劲的增长势能，公司作为行业领军企业，新能源汽车销量再创同期历史新高，且海外新能源汽车销量实现跨越式增长，进一步巩固了全球新能源汽车销量第一的领先地位。此外，公司依托持续扩大的规模效应和垂直整合的战略布局，助力集团业务盈利实现大幅增长。,0
002594.SZ,20240130,20231231,预增,74.46,86.49,2900000.0,3100000.0,1662245.0,20240130,预计:净利润2900000-3100000,二零二三年，新能源汽车行业继续保持高速增长态势，公司新能源汽车销量再创历史新高，进一步巩固了全球新能源汽车销量第一的领先地位。尽管行业竞争更为激烈，公司凭借品牌力的不断提升、出海销量的快速增长、持续扩大的规模优势和强大的产业链成本控制能力，盈利实现大幅改善，展现了强大的韧性。手机部件及组装业务方面，受益于海外大客户业务份额提升及安卓客户需求回暖、新能源汽车和新型智能产品业务高速增长，产能利用率明显提升，业务结构进一步优化，盈利能力显著改善，盈利实现大幅增长。,1
002594.SZ,20240130,20231231,预增,74.46,86.49,2900000.0,3100000.0,1662245.0,20240130,预计:净利润2900000-3100000,二零二三年，新能源汽车行业继续保持高速增长态势，公司新能源汽车销量再创历史新高，进一步巩固了全球新能源汽车销量第一的领先地位。尽管行业竞争更为激烈，公司凭借品牌力的不断提升、出海销量的快速增长、持续扩大的规模优势和强大的产业链成本控制能力，盈利实现大幅改善，展现了强大的韧性。手机部件及组装业务方面，受益于海外大客户业务份额提升及安卓客户需求回暖、新能源汽车和新型智能产品业务高速增长，产能利用率明显提升，业务结构进一步优化，盈利能力显著改善，盈利实现大幅增长。,0
002708.SZ,20260129,20251231,预增,66.63,115.64,8500.0,11000.0,5101.12,20260129,预计:净利润8500-11000,1、公司围绕国产化替代与新能源业务的协同发展战略，重点聚焦关键行业与核心客户新项目，高效对接客户需求，快速推进项目进度，强化能力建设与投入，与国内外多家主机厂建立深度合作关系。报告期内，公司汽车零部件业务产能逐步释放，业务规模保持稳步攀升，促进公司业绩同步增长。2、报告期内，公司加大海外市场开拓力度，随着产品认可度和市场份额的不断提升，原有客户销售额增长的同时，成功开拓了新客户，公司外销收入实现大幅增长，双市场协同发展格局加速成型。3、近年公司持续加大研发投入力度，促使公司产品竞争力不断提升；同时深化精益管理，持续推进降本增效，优化费用支出结构，提升运营效率。在业务规模扩大的同时，进一步提升盈利水平，实现经营业绩稳健增长。,0
002708.SZ,20250124,20241231,扭亏,138.48,153.87,4500.0,6300.0,-11693.99,20250124,预计:净利润4500-6300,1、2024年，公司围绕国产化替代与新能源业务的协同发展战略，紧跟市场发展需求，重点聚焦关键行业与核心客户新项目，加强能力建设与投入，快速响应，公司综合竞争力持续增强；2、报告期内，公司汽车零部件业务产能陆续释放，定点新项目陆续启动量产与爬坡，带来2024年汽车零部件业务规模快速增长并形成一定竞争力，促进公司业绩同步增长；3、公司持续加大研发投入力度，促使公司产品竞争力不断攀升；此外，持续推进降本增效与增收节支活动，内部强化技术、质量与制造等职能降本，外部通过构建核心品类战略供应商群，实施一系列持续有效的成本控制举措，成功降低采购成本，毛利率同比增加。,0
002708.SZ,20240715,20240630,扭亏,177.38,216.07,3000.0,4500.0,-3876.99,20240715,预计:净利润3000-4500,报告期内，公司实现归属于上市公司股东的净利润和扣除非经常性损益后的净利润扭亏为盈的主要原因如下：1、行业整体增长与公司新项目的爬坡上量帮助公司上半年实现了较大幅度的收入增长。一方面2024年以来国内乘用车市场产销同比增长，汽车出口保持快速增长，新能源汽车市场占有率稳步提升，为公司的持续发展提供了良好的市场基础；另一方面近年来公司紧跟市场发展趋势，不断优化产品和业务结构，加速开拓新能源汽车和国际业务，定点了很多新项目，上半年各项目不断爬坡上量推动了公司销售收入整体快速增长。规模效应以及产品结构的优化，帮助公司整体盈利能力得以改善。2、公司上半年持续深入推进精益管理，强化组织能力，优化技术工艺，全面加强成本管控，持续提升运营效率，取得了明显的改善效果。3、公司2023年11月完成再融资，补充了发展所需的资本金，优化了公司资本结构，使得2024年上半年财务费用大幅降低。,1
002708.SZ,20240715,20240630,扭亏,177.38,216.07,3000.0,4500.0,-3876.99,20240715,预计:净利润3000-4500,报告期内，公司实现归属于上市公司股东的净利润和扣除非经常性损益后的净利润扭亏为盈的主要原因如下：1、行业整体增长与公司新项目的爬坡上量帮助公司上半年实现了较大幅度的收入增长。一方面2024年以来国内乘用车市场产销同比增长，汽车出口保持快速增长，新能源汽车市场占有率稳步提升，为公司的持续发展提供了良好的市场基础；另一方面近年来公司紧跟市场发展趋势，不断优化产品和业务结构，加速开拓新能源汽车和国际业务，定点了很多新项目，上半年各项目不断爬坡上量推动了公司销售收入整体快速增长。规模效应以及产品结构的优化，帮助公司整体盈利能力得以改善。2、公司上半年持续深入推进精益管理，强化组织能力，优化技术工艺，全面加强成本管控，持续提升运营效率，取得了明显的改善效果。3、公司2023年11月完成再融资，补充了发展所需的资本金，优化了公司资本结构，使得2024年上半年财务费用大幅降低。,0
002708.SZ,20240131,20231231,续亏,44.49,61.57,-13000.0,-9000.0,-23420.73,20240131,预计:净利润-13000--9000,"1、报告期内，公司积极开拓市场，持续优化产品结构和业务结构，加大新能源汽车市场拓展，产销量同比保持增长，产品盈利能力得到改善提升，实现销售收入同比增长。2、报告期内，电子信息行业景气度回升，消费电子等下游行业需求复苏，新能源、智能制造等产业逐步起量为电子元器件行业提供了新的需求增长点。受行业积极因素影响，公司控股子公司威海世一电子有限公司订单量持续回升，高端机型的产销量增长较快，经营业绩得到改善。3、报告期内，公司优化组织架构，强化内部管理效率，同时持续推进降本增效措施，公司整体盈利能力得到有效提升。4、报告期内，公司全资子公司常州天宏机械制造有限公司因拆迁获得房屋、土地征收补偿款，影响非经常性损益2,394.30万元。",1
002708.SZ,20240131,20231231,续亏,44.49,61.57,-13000.0,-9000.0,-23420.73,20240131,预计:净利润-13000--9000,"1、报告期内，公司积极开拓市场，持续优化产品结构和业务结构，加大新能源汽车市场拓展，产销量同比保持增长，产品盈利能力得到改善提升，实现销售收入同比增长。2、报告期内，电子信息行业景气度回升，消费电子等下游行业需求复苏，新能源、智能制造等产业逐步起量为电子元器件行业提供了新的需求增长点。受行业积极因素影响，公司控股子公司威海世一电子有限公司订单量持续回升，高端机型的产销量增长较快，经营业绩得到改善。3、报告期内，公司优化组织架构，强化内部管理效率，同时持续推进降本增效措施，公司整体盈利能力得到有效提升。4、报告期内，公司全资子公司常州天宏机械制造有限公司因拆迁获得房屋、土地征收补偿款，影响非经常性损益2,394.30万元。",0
002747.SZ,20260122,20251231,扭亏,104.32,106.17,3500.0,5000.0,-81044.45,20260122,预计:净利润3500-5000,"报告期内，归属于上市公司股东的净利润实现扭亏为盈，主要原因为：1、报告期内，埃斯顿工业机器人出货量继续保持增长，特别在汽车、电子、锂电等行业持续突破，市场份额进一步提升，公司国内营业收入较上年同期实现较好增长。2、上年度公司计提资产减值（包括商誉等重大资产减值）合计金额46,646.73万元，经初步测算，本年度预计不会发生重大资产减值事项。",0
002747.SZ,20250715,20250630,扭亏,100.0,120.43,0.0,1500.0,-7341.6,20250715,预计:净利润0-1500,"1、报告期内，围绕“全球布局-战略聚焦-技术突破-运营提效”为战略指引，公司经营发展稳中向好，核心竞争力持续增强。2025年1-6月，归属于上市公司股东的净利润实现扭亏为盈，主要原因如下：（1）报告期内，随着市场需求回暖及国产替代进程加速，埃斯顿工业机器人出货量持续增长，市场份额进一步提升，公司国内营业收入较上年同期实现较好增长，通过加强应收账款回收力度、优化供应链等措施，公司经营性现金流明显改善；（2）报告期内，通过全面预算管理，持续推进降本增效、强化执行与考核机制，公司期间费用率较上年同期有所下降；（3）报告期内，参股公司公允价值变动等非经常性损益增加归属于上市公司股东的净利润约2,500万元。2、报告期内，公司积极布局全球化业务，继续加大国际市场的开拓及出海业务。由于组建海外团队、新市场拓展、品牌及产品宣传展览等费用增加较多，公司扣除非经常性损益后的净利润仍为亏损，但亏损已显著收窄。",0
002747.SZ,20250125,20241231,首亏,-662.79,-581.33,-76000.0,-65000.0,13504.19,20250125,预计净利润-76000~-65000万,"1、报告期内，公司通过推行大客户战略已全面进入汽车、新能源电池等国际品牌垄断的工业机器人主要细分及高壁垒应用领域，进一步提升市场份额。受到下游行业市场波动的影响，公司工业机器人及智能制造系统业务营业收入较去年同期有所下滑，其中：公司全资子公司德国克鲁斯受国内重工行业下游需求不足、欧洲市场需求疲软及持续通胀等多重因素影响，营业收入较去年同期明显减少；埃斯顿工业机器人在光伏行业的销售收入较去年同期下滑严重，在汽车、电子、金属加工等行业实现较好增长的对冲下，埃斯顿工业机器人业务整体保持平稳增长。报告期内，公司积极应对市场竞争，坚持推进大客户战略，平均销售价格有所降低，加之产能提升使得折旧摊销等固定成本增加，造成毛利率一定程度的下滑，同时收入实现不及预期，导致公司产生较大的经营性亏损。2、报告期内，公司期间费用增加，特别是人员费用较上年同期增加较多。一方面公司坚持长期主义，始终保持高研发投入，持续引进优秀人员并注重人才梯队建设；另一方面由于销售不及预期造成费用率上升，增加经营亏损。3、报告期内，子公司德国克鲁斯营业收入减少，净利润较去年同期显著下滑。子公司扬州曙光和上海普莱克斯由于在不同程度上受行业整体市场变化、项目推迟、竞争加剧等因素影响，导致收入及利润较大下滑。经公司与评估机构及年审会计师事务所沟通，上述三家子公司所形成的商誉存在减值迹象，经初步评估和测试，公司预计2024年计提商誉减值合计超4亿元。三家子公司经营业绩下滑造成公司整体经营利润较去年同期减少超1亿元。上述因素对公司2024年业绩造成重大影响。4、报告期内，根据公司当前经营情况，基于谨慎性考虑，并经与年审会计师沟通，公司对本年形成可抵扣亏损对应的递延所得税资产不予确认，且对历史已形成的递延所得税资产进行减计，预计所得税费用较去年同期增加近4,000万元。另外，公司预计2024年度计提存货减值和应收款项信用减值较去年有所增加。5、报告期内，非经常性损益对归属于上市公司股东的净利润影响较上年同期减少约3,000万元，主要为参股公司公允价值变动损益较上年同期减少。",1
002747.SZ,20250125,20241231,首亏,-662.79,-581.33,-76000.0,-65000.0,13504.19,20250125,预计:净利润-76000--65000,"1、报告期内，公司通过推行大客户战略已全面进入汽车、新能源电池等国际品牌垄断的工业机器人主要细分及高壁垒应用领域，进一步提升市场份额。受到下游行业市场波动的影响，公司工业机器人及智能制造系统业务营业收入较去年同期有所下滑，其中：公司全资子公司德国克鲁斯受国内重工行业下游需求不足、欧洲市场需求疲软及持续通胀等多重因素影响，营业收入较去年同期明显减少；埃斯顿工业机器人在光伏行业的销售收入较去年同期下滑严重，在汽车、电子、金属加工等行业实现较好增长的对冲下，埃斯顿工业机器人业务整体保持平稳增长。报告期内，公司积极应对市场竞争，坚持推进大客户战略，平均销售价格有所降低，加之产能提升使得折旧摊销等固定成本增加，造成毛利率一定程度的下滑，同时收入实现不及预期，导致公司产生较大的经营性亏损。2、报告期内，公司期间费用增加，特别是人员费用较上年同期增加较多。一方面公司坚持长期主义，始终保持高研发投入，持续引进优秀人员并注重人才梯队建设；另一方面由于销售不及预期造成费用率上升，增加经营亏损。3、报告期内，子公司德国克鲁斯营业收入减少，净利润较去年同期显著下滑。子公司扬州曙光和上海普莱克斯由于在不同程度上受行业整体市场变化、项目推迟、竞争加剧等因素影响，导致收入及利润较大下滑。经公司与评估机构及年审会计师事务所沟通，上述三家子公司所形成的商誉存在减值迹象，经初步评估和测试，公司预计2024年计提商誉减值合计超4亿元。三家子公司经营业绩下滑造成公司整体经营利润较去年同期减少超1亿元。上述因素对公司2024年业绩造成重大影响。4、报告期内，根据公司当前经营情况，基于谨慎性考虑，并经与年审会计师沟通，公司对本年形成可抵扣亏损对应的递延所得税资产不予确认，且对历史已形成的递延所得税资产进行减计，预计所得税费用较去年同期增加近4,000万元。另外，公司预计2024年度计提存货减值和应收款项信用减值较去年有所增加。5、报告期内，非经常性损益对归属于上市公司股东的净利润影响较上年同期减少约3,000万元，主要为参股公司公允价值变动损益较上年同期减少。",0
002747.SZ,20240711,20240630,首亏,-187.27,-166.73,-8500.0,-6500.0,9740.28,20240711,预计:净利润-8500--6500,"1、报告期内，受到下游行业市场波动影响，公司在新能源等重点行业特别是光伏行业的销售收入相比去年同期下滑严重，为保持市场份额提升，在参与市场竞争中，也造成毛利率有一定下滑，使得公司毛利额相比去年同期减少。2、报告期内，基于公司“从跟随到超越”的战略目标，始终坚持高研发投入策略，并持续引进优秀人员，人员费用支出较上年同期有较大增长，同时折旧摊销等固定成本费用增加。由于收入增长不及预期，费用率上升，对公司净利润影响较大。我们认为：公司的基本面没有变化，短期的不利因素不会改变公司中长期发展前景。公司始终坚定信心，通过国内国外“双轮驱动”，持续优化管理，提升经营质量。公司将继续在研发能力和销售渠道上进行投入，同时公司将密切关注市场趋势,积极拓宽业务,采取有效降本增效措施，提高公司综合竞争力，尽快改善公司盈利能力。",1
002747.SZ,20240711,20240630,首亏,-187.27,-166.73,-8500.0,-6500.0,9740.28,20240711,预计:净利润-8500--6500,"1、报告期内，受到下游行业市场波动影响，公司在新能源等重点行业特别是光伏行业的销售收入相比去年同期下滑严重，为保持市场份额提升，在参与市场竞争中，也造成毛利率有一定下滑，使得公司毛利额相比去年同期减少。2、报告期内，基于公司“从跟随到超越”的战略目标，始终坚持高研发投入策略，并持续引进优秀人员，人员费用支出较上年同期有较大增长，同时折旧摊销等固定成本费用增加。由于收入增长不及预期，费用率上升，对公司净利润影响较大。我们认为：公司的基本面没有变化，短期的不利因素不会改变公司中长期发展前景。公司始终坚定信心，通过国内国外“双轮驱动”，持续优化管理，提升经营质量。公司将继续在研发能力和销售渠道上进行投入，同时公司将密切关注市场趋势,积极拓宽业务,采取有效降本增效措施，提高公司综合竞争力，尽快改善公司盈利能力。",0
002979.SZ,20260703,20260630,预增,55.0,65.0,18436.0,19625.0,11894.14,20260702,预计:净利润18436-19625,"报告期内，公司经营情况有较大改善，业绩实现较大幅度增长，主要得益于以下几方面因素：1、下游智能制造的自动化设备市场环境有所回暖，劳动人口总体趋降、下游需求逐步恢复，公司业务订单情况有较大好转，叠加公司持续加大对重点战略性行业以及新兴业务领域的市场开拓力度，相关业务收入贡献逐步提升，对整体业绩形成积极带动；报告期实现销售额138,281.44万元～142,289.59万元（含税口径），实现营业收入123,006.08万元～126,571.48万元（不含税口径），比上年同期增长38%～42%。其中二季度营业收入比上年同期增长42%～48%。2、面对大宗商品及芯片等原材料价格大幅上涨的市场局面，报告期内公司积极落实“两提两降”经营策略：提升高端行业与高端客户、提升高端爆品与高端方案、降低管理成本与沟通成本、降低供应链成本与生产成本；通过优化内部管理、产品规划与市场推广，毛利率水平保持稳定，推动经营效益持续向好。3、公司在新兴业务与第二增长曲线，也取得较大突破与显著增长。",0
002979.SZ,20260702,20260630,预增,55.0,65.0,18436.0,19625.0,11894.14,20260702,预计:净利润18436-19625,"报告期内，公司经营情况有较大改善，业绩实现较大幅度增长，主要得益于以下几方面因素：1、下游智能制造的自动化设备市场环境有所回暖，劳动人口总体趋降、下游需求逐步恢复，公司业务订单情况有较大好转，叠加公司持续加大对重点战略性行业以及新兴业务领域的市场开拓力度，相关业务收入贡献逐步提升，对整体业绩形成积极带动；报告期实现营业收入138,281.44万元～142,289.59万元，比上年同期增长38%～42%。其中二季度营业收入比上年同期增长42%～48%。2、面对大宗商品及芯片等原材料价格大幅上涨的市场局面，报告期内公司积极落实“两提两降”经营策略：提升高端行业与高端客户、提升高端爆品与高端方案、降低管理成本与沟通成本、降低供应链成本与生产成本；通过优化内部管理、产品规划与市场推广，毛利率水平保持稳定，推动经营效益持续向好。3、公司在新兴业务与第二增长曲线，也取得较大突破与显著增长。",0
002979.SZ,20240704,20240630,预增,46.0,56.0,11010.0,11765.0,7541.36,20240704,预计:净利润11010-11765,1、随着公司营销升级战略成果逐渐显现，三线协同互锁共赢模式逐步发挥作用，公司营业收入实现恢复性增长，营业规模的增长带来利润的增长。2、公司新产品、新技术应用与突破，持续提升公司产品竞争力和利润空间。3、公司为在稳定中实施变革而额外支付的部分成本费用变少，销售费用及管理费用增长显著低于营业收入的增长；同时，随着股权激励计划的陆续解锁或到期，股份支付成本也在减少。,1
002979.SZ,20240704,20240630,预增,46.0,56.0,11010.0,11765.0,7541.36,20240704,预计:净利润11010-11765,1、随着公司营销升级战略成果逐渐显现，三线协同互锁共赢模式逐步发挥作用，公司营业收入实现恢复性增长，营业规模的增长带来利润的增长。2、公司新产品、新技术应用与突破，持续提升公司产品竞争力和利润空间。3、公司为在稳定中实施变革而额外支付的部分成本费用变少，销售费用及管理费用增长显著低于营业收入的增长；同时，随着股权激励计划的陆续解锁或到期，股份支付成本也在减少。,0
300003.SZ,20260128,20251231,预增,223.97,385.95,80000.0,120000.0,24693.77,20260128,预计:净利润80000-120000,"1、报告期内公司核心业务心血管植介入营业收入稳中有升，药品板块中制剂业务零售渠道的库存清理基本完成，营业收入实现双位数增长。传统业务基本盘稳固，为公司提供了稳定的利润和现金流。此外公司布局的战略新兴板块中，创新药和皮肤科业务贡献了业绩增量，公司经营活动产生的现金流量净额实现增长约95%。2、报告期内公司控股子公司民为生物将具有自主知识产权的MWN105注射液有偿许可给丹麦Sidera公司，截至12月31日，公司已收到首笔不可撤销的投资款3,000万美元。3、前期公司人员优化重置和组织架构重塑已见成效，销售费用与管理费用均有不同程度下降。4、报告期内，受国际外汇市场主要货币汇率走势变动影响，公司汇兑损益由上年同期的净收益转为净损失。5、对部分失效的存货计提资产减值准备。6、拟计提商誉减值准备。",0
300003.SZ,20250124,20241231,预减,-78.94,-68.61,26500.0,39500.0,125820.03,20250124,预计净利润26500-39500万,1、报告期内，公司核心业务心血管植介入营业收入实现双位数增长，药品板块中制剂业务受零售渠道库存清理影响，产品发货同比下降，营业收入同比大幅下降，导致公司整体营业收入和净利润同比下降。2、拟对应急产品相关存货计提资产减值准备。3、拟计提商誉减值准备。4、报告期内优化部分非战略核心业务人员，产生一次性大额支出，同时也进行了组织架构重塑。,1
300003.SZ,20250124,20241231,预减,-78.94,-68.61,26500.0,39500.0,125820.03,20250124,预计:净利润26500-39500,1、报告期内，公司核心业务心血管植介入营业收入实现双位数增长，药品板块中制剂业务受零售渠道库存清理影响，产品发货同比下降，营业收入同比大幅下降，导致公司整体营业收入和净利润同比下降。2、拟对应急产品相关存货计提资产减值准备。3、拟计提商誉减值准备。4、报告期内优化部分非战略核心业务人员，产生一次性大额支出，同时也进行了组织架构重塑。,0
300007.SZ,20260129,20251231,预增,63.01,128.22,12500.0,17500.0,7668.03,20260129,预计:净利润12500-17500,"2025年度，公司业绩变动主要原因如下：1、报告期内，公司始终保持战略定力，以“强基固本新链发力精耕细作效能升级”为目标，持续深耕主业，夯实核心业务竞争力，筑牢业绩增长基本盘，公司传感器、智能仪表、智慧化解决方案三大业务协同发力，营收与盈利同步提升；同时公司智能仪表和相关智慧化解决方案业务在重点城市及关键领域打造多个标杆项目，以标杆效应带动全国市场拓展，有效促进业务规模持续增长；此外，公司积极创新合作模式，结合市场需求延伸服务领域，提升客户粘性，多环节合力发展，推动业绩增长。2、报告期内，非经常性损益对归属于上市公司股东的净利润影响额约为10,000万元，主要源于收到的政府补助，以及因剥离非核心业务而出售郑州汉威智源科技有限公司部分股权所产生的投资收益。",1
300007.SZ,20260129,20251231,预增,63.01,128.22,12500.0,17500.0,7668.03,20260129,预计:净利润12500-17500,"2025年度，公司业绩变动主要原因如下：1、报告期内，公司始终保持战略定力，以“强基固本新链发力精耕细作效能升级”为目标，持续深耕主业，夯实核心业务竞争力，筑牢业绩增长基本盘，公司传感器、智能仪表、智慧化解决方案三大业务协同发力，营收与盈利同步提升；同时公司智能仪表和相关智慧化解决方案业务在重点城市及关键领域打造多个标杆项目，以标杆效应带动全国市场拓展，有效促进业务规模持续增长；此外，公司积极创新合作模式，结合市场需求延伸服务领域，提升客户粘性，多环节合力发展，推动业绩增长。2、报告期内，非经常性损益对归属于上市公司股东的净利润影响额约为10,000万元，主要源于收到的政府补助，以及因剥离非核心业务而出售郑州汉威智源科技有限公司部分股权所产生的投资收益。",0
300007.SZ,20240130,20231231,预减,-56.55,-45.69,12000.0,15000.0,27619.74,20240130,预计:净利润12000-15000,"2023年，公司始终保持战略定力，以“固本拓新，持续开创高质量发展新格局”为目标，以“战略牵引、创新驱动、平台支撑、协同发力”为中心策略，稳步推进各项工作。报告期内，除公用事业板块外，公司传感器、智能仪表及物联网综合解决方案等业务板块的营业收入整体实现稳步增长，其中：汽车领域传感产品已经取得数百万支定点，激光类产品已开始稳步推向市场，为未来发展打下坚实基础；智能仪表业务整体仍呈现较好的发展势头，燃气类安全仪表继续实现快速增长；物联网综合解决方案业务随着智慧环保的大幅减亏以及其他业务盈利能力的增强，整体板块经营业绩不断好转。2023年度公司净利润同比下降的主要原因是：1、报告期内，公司持续加大市场拓展力度，不断提升研发投入，各项费用较去年同期出现一定程度增加。同时，在行业竞争加剧以及部分业务落地进度不及预期等因素影响下，公司部分费用投入暂未能有效转化为业绩产出。2、报告期内，公司传感器业务继续加大新技术、新产品的开发力度，并加强在汽车、光电、柔性压力等新业务领域的市场投入；同时，面对市场竞争影响，部分低毛利传感器产品短期内在销售结构中占比较大，拉低了传感器业务的综合毛利率水平，上述情况造成了传感器业务板块整体利润贡献有所下滑。3、在公用事业板块方面，受2022年度郑州汉威公用事业科技有限公司出表影响，本报告期营业收入较去年出现较大幅度下滑，同时该出表事项产生的投资收益增厚2022年度归属于上市公司股东的净利润约1.14亿元，本报告期无此收益。剔除上述公用出表的影响后，公司2023年归属于上市公司股东的净利润较上年同期下降7.38%-25.91%。公司2023年度非经常性损益的金额预计为6,000-7,500万元，2022年度非经常性损益的金额为19,065万元。",1
300007.SZ,20240130,20231231,预减,-56.55,-45.69,12000.0,15000.0,27619.74,20240130,预计:净利润12000-15000,"2023年，公司始终保持战略定力，以“固本拓新，持续开创高质量发展新格局”为目标，以“战略牵引、创新驱动、平台支撑、协同发力”为中心策略，稳步推进各项工作。报告期内，除公用事业板块外，公司传感器、智能仪表及物联网综合解决方案等业务板块的营业收入整体实现稳步增长，其中：汽车领域传感产品已经取得数百万支定点，激光类产品已开始稳步推向市场，为未来发展打下坚实基础；智能仪表业务整体仍呈现较好的发展势头，燃气类安全仪表继续实现快速增长；物联网综合解决方案业务随着智慧环保的大幅减亏以及其他业务盈利能力的增强，整体板块经营业绩不断好转。2023年度公司净利润同比下降的主要原因是：1、报告期内，公司持续加大市场拓展力度，不断提升研发投入，各项费用较去年同期出现一定程度增加。同时，在行业竞争加剧以及部分业务落地进度不及预期等因素影响下，公司部分费用投入暂未能有效转化为业绩产出。2、报告期内，公司传感器业务继续加大新技术、新产品的开发力度，并加强在汽车、光电、柔性压力等新业务领域的市场投入；同时，面对市场竞争影响，部分低毛利传感器产品短期内在销售结构中占比较大，拉低了传感器业务的综合毛利率水平，上述情况造成了传感器业务板块整体利润贡献有所下滑。3、在公用事业板块方面，受2022年度郑州汉威公用事业科技有限公司出表影响，本报告期营业收入较去年出现较大幅度下滑，同时该出表事项产生的投资收益增厚2022年度归属于上市公司股东的净利润约1.14亿元，本报告期无此收益。剔除上述公用出表的影响后，公司2023年归属于上市公司股东的净利润较上年同期下降7.38%-25.91%。公司2023年度非经常性损益的金额预计为6,000-7,500万元，2022年度非经常性损益的金额为19,065万元。",0
300034.SZ,20260116,20251231,预减,-73.86,-61.79,6500.0,9500.0,24865.5164,20260116,预计:净利润6500-9500,1、报告期内，受产品价格调整因素影响，导致公司2025年当期利润出现较大幅度下降；2、报告期内，客户需求结构出现较大幅度调整，部分产品竞争激烈，产品价格持续下降，公司毛利率进一步受到挤压，进而导致公司利润较上年同期出现较大幅度下降。面临严峻的市场环境，公司积极应对产品价格下跌压力，加大市场开拓，提升产品销量，冲抵产品价格因素对公司经营业绩的负面影响。公司将持续聚焦运营效率，提升客户需求调整的响应速度，合理安排生产经营，持续增强核心能力，加强成本费用管控，提高核心竞争力；通过加强客户沟通协调，针对客户端需求调整，提升公司应变效率，不断改善公司运营管理，实现高质量发展。,0
