ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
000551.SZ,20250118,20241231,预增,40.0,70.0,21741.0,26400.0,15529.55,20250118,预计:净利润21741-26400,公司重点子公司通过以内控重塑为抓手，持续实施降本增效和智改数转，不断以创新优化核心技术，经营质量、盈利能力得到增强，同时加大了新兴海外市场的拓展力度。公司2024年度利润稳步增长。报告期内公司控股子公司苏州电瓷厂股份有限公司持续深化智能制造与数字化转型，积极调整生产布局，确保苏宿两地生产资源的高效利用，通过引入先进技术优化生产流程，显著提高了生产效率和产品品质，按计划完成了多条国网特高压关键线路产品的交付与验收，为客户提供更高质量的产品与服务，实现可持续发展。报告期内公司控股子公司苏州轴承厂股份有限公司（简称“苏州轴承”）稳步推进科技创新，产品结构迭代升级，高附加值产品销量增加；构建国内国外双驱动发展的新格局，加快全球化进程，海外市场增量明显，且毛利率高于国内市场。苏州轴承持续推进全面预算管理和降本增效，并加强技术改造和工艺改进，提升生产效率和产能，推动产品毛利率稳步提高。同时，受美元、欧元兑人民币汇率升值影响，助推利润增加。,0
000551.SZ,20240713,20240630,预增,50.0,80.0,13460.0,16152.0,8973.44,20240713,预计:净利润13460-16152,公司主要子公司以内控重塑为抓手，持续实施降本增效和智改数转，不断以创新优化核心技术，经营质量、盈利能力得到增强，同时加大了新兴海外市场的拓展力度。公司2024年半年度利润稳步增长。报告期内公司控股子公司苏州电瓷厂股份有限公司持续深化智能制造与数字化转型，积极调整生产布局，确保苏宿两地生产资源的高效利用，通过引入先进技术优化生产流程，显著提高了生产效率和产品品质，按计划完成了多条国网特高压关键线路产品的交付与验收，为客户提供更高质量的产品与服务，实现可持续发展。,1
000551.SZ,20240713,20240630,预增,50.0,80.0,13460.0,16152.0,8973.44,20240713,预计:净利润13460-16152,公司主要子公司以内控重塑为抓手，持续实施降本增效和智改数转，不断以创新优化核心技术，经营质量、盈利能力得到增强，同时加大了新兴海外市场的拓展力度。公司2024年半年度利润稳步增长。报告期内公司控股子公司苏州电瓷厂股份有限公司持续深化智能制造与数字化转型，积极调整生产布局，确保苏宿两地生产资源的高效利用，通过引入先进技术优化生产流程，显著提高了生产效率和产品品质，按计划完成了多条国网特高压关键线路产品的交付与验收，为客户提供更高质量的产品与服务，实现可持续发展。,0
000551.SZ,20240412,20240331,预增,50.0,80.0,5766.0,6919.0,3843.98,20240412,预计:净利润5766-6919,公司进一步提高管理水平，通过多种措施管控成本费用，下属重点子公司持续落实开源节流、精益生产、提质增效等措施，并取得实效，盈利能力得到提升。公司持续加强研发能力，不断提升产品市场竞争力，公司2024年第一季度利润稳步增长。,1
000551.SZ,20240412,20240331,预增,50.0,80.0,5766.0,6919.0,3843.98,20240412,预计:净利润5766-6919,公司进一步提高管理水平，通过多种措施管控成本费用，下属重点子公司持续落实开源节流、精益生产、提质增效等措施，并取得实效，盈利能力得到提升。公司持续加强研发能力，不断提升产品市场竞争力，公司2024年第一季度利润稳步增长。,0
688017.SH,20260130,20251231,预增,104.74,131.45,11500.0,13000.0,5616.81,20260130,预计:净利润11500-13000,2025年公司业绩实现显著增长，核心得益于多方面有利因素的协同发力。工业机器人行业迎来回暖态势，市场需求持续释放，公司凭借深厚的行业积累与产品竞争力，在该领域保持稳步增长，市场份额持续提升，为业绩增长奠定了坚实基础。在具身智能机器人赛道，行业发展进入关键转折期，头部客户逐步从研发阶段迈向小批量生产，公司相关产品凭借可靠品质与适配性获得客户高度认可，业务规模同比实现大幅增长，成为业绩增长的重要引擎。同时，公司积极推进海外市场拓展战略，通过深化与海外合作伙伴的沟通交流，海外客群布局初见成效，为整体增长注入新的动力。此外，公司在稳步提升产能以匹配市场需求的同时，持续优化生产工艺与运营流程，生产效率与资源利用效率显著改善，进一步增强了盈利转化能力，共同推动公司实现高质量增长。,1
688017.SH,20260130,20251231,预增,104.74,131.45,11500.0,13000.0,5616.81,20260130,预计:净利润11500-13000,2025年公司业绩实现显著增长，核心得益于多方面有利因素的协同发力。工业机器人行业迎来回暖态势，市场需求持续释放，公司凭借深厚的行业积累与产品竞争力，在该领域保持稳步增长，市场份额持续提升，为业绩增长奠定了坚实基础。在具身智能机器人赛道，行业发展进入关键转折期，头部客户逐步从研发阶段迈向小批量生产，公司相关产品凭借可靠品质与适配性获得客户高度认可，业务规模同比实现大幅增长，成为业绩增长的重要引擎。同时，公司积极推进海外市场拓展战略，通过深化与海外合作伙伴的沟通交流，海外客群布局初见成效，为整体增长注入新的动力。此外，公司在稳步提升产能以匹配市场需求的同时，持续优化生产工艺与运营流程，生产效率与资源利用效率显著改善，进一步增强了盈利转化能力，共同推动公司实现高质量增长。,0
688162.SH,20260130,20251231,预增,228.36,392.54,7000.0,10500.0,2131.8,20260130,预计:净利润7000-10500,（一）公司积极应对复杂宏观环境，加强项目管理及交付能力，深化与战略客户的合作关系，本期交付的智能装备项目及电机电控零部件产品同比增加，公司营业收入持续增长；（二）公司新能源汽车电机电控零部件业务客户和产品结构持续优化，并积极推动降本增效，毛利率明显改善；（三）公司坚持稳健发展经营理念，通过强化内部运营与客户信用管理，期末应收账款规模和结构得到有效改善，信用减值损失同比大幅减少。,1
688162.SH,20260130,20251231,预增,228.36,392.54,7000.0,10500.0,2131.8,20260130,预计:净利润7000-10500,（一）公司积极应对复杂宏观环境，加强项目管理及交付能力，深化与战略客户的合作关系，本期交付的智能装备项目及电机电控零部件产品同比增加，公司营业收入持续增长；（二）公司新能源汽车电机电控零部件业务客户和产品结构持续优化，并积极推动降本增效，毛利率明显改善；（三）公司坚持稳健发展经营理念，通过强化内部运营与客户信用管理，期末应收账款规模和结构得到有效改善，信用减值损失同比大幅减少。,0
688162.SH,20250117,20241231,扭亏,107.84,111.75,1600.0,2400.0,-20417.19,20250117,预计:净利润1600-2400,（一）持续的研发投入和技术创新推动公司产品核心竞争力不断提升，整体毛利率水平同比有所改善。智能装备业务持续进行客户、产品的双优化，产品盈利能力提升；新能源汽车电机电控零部件业务随着部分大客户项目高端产品开始批量投产，营业收入和毛利率水平同比大幅提升。（二）公司高质量发展的策略初见成效，通过业务、人、财、营高效协同，借助数字化手段，实现公司内部资源的整合和优化；通过费用标准化和管控流程优化，实现费用效益的系统提升；同时积极推行组织变革，以效益为导向，持续加强成本精细化管控，降本增效，提升公司的整体盈利水平。（三）公司积极优化项目管理流程和机制，严控项目风险，提升项目精细化管理水平，资产减值损失同比大幅下降。,0
688162.SH,20240131,20231231,首亏,-244.0909,-183.4919,-21400.0,-12400.0,14851.74,20240131,预计:净利润-21400--12400,"（一）新能源汽车电机电控零部件业务产品交付不及预期、固定成本增加等因素影响毛利率，进而影响净利润。（二）本报告期内公司基于对个别项目交付风险的预期，按照谨慎性原则，单项计提大额资产减值约8,400万元，导致净利润下降。（三）智能装备业务板块由于前期承接的部分低毛利率的项目在本期交付，影响毛利率水平。（四）本报告期内公司持续加大研发投入进行技术创新，研发费用投入增加以及人力成本增加，影响净利润。",1
688162.SH,20240131,20231231,首亏,-244.0909,-183.4919,-21400.0,-12400.0,14851.74,20240131,预计:净利润-21400--12400,"（一）新能源汽车电机电控零部件业务产品交付不及预期、固定成本增加等因素影响毛利率，进而影响净利润。（二）本报告期内公司基于对个别项目交付风险的预期，按照谨慎性原则，单项计提大额资产减值约8,400万元，导致净利润下降。（三）智能装备业务板块由于前期承接的部分低毛利率的项目在本期交付，影响毛利率水平。（四）本报告期内公司持续加大研发投入进行技术创新，研发费用投入增加以及人力成本增加，影响净利润。",0
603270.SH,20250715,20250630,略增,27.72,45.22,7300.0,8300.0,5715.4,20250715,预计:净利润7300-8300,"2025年上半年，公司持续以精密冲压技术为基础，积极拓展延伸产品应用领域，积极推进募投项目实施和新产品拓展，在轴承保持架和精密汽车零部件领域，均取得较好的市场拓展，公司预计2025年上半年可实现营业收入83,500万元左右，同比增长约40.62%。随着募投项目产能逐步释放以及新产品逐步量产，规模优势将得到充分发挥，实现经营质量的全面优化。",0
300660.SZ,20240130,20231231,略增,20.0,35.0,31046.0,34927.0,25871.63,20240130,预计:净利润31046-34927,"（1）报告期内，公司克服国内传统家用电器电机市场的竞争压力，保持市场份额；持续加大新能源汽车激光雷达电机、电动空调压缩机及控制器、电子泵、储能泵、精密铝压铸轻量化产品的量产能力；继续加大医疗用音圈电机、工控电机、空心杯电机、行星滚珠及滚柱丝杠等产品的研发投入，提升高附加值产品的销售份额，改善产品销售结构，产品盈利能力持续改善。（2）预计公司2023年全年非经常性损益对净利润的影响为2,500万元～3,500万元，主要为报告期内公司外汇套期保值业务产生的浮动盈亏以及计入当期损益的政府补助所致。",1
300660.SZ,20240130,20231231,略增,20.0,35.0,31046.0,34927.0,25871.63,20240130,预计:净利润31046-34927,"（1）报告期内，公司克服国内传统家用电器电机市场的竞争压力，保持市场份额；持续加大新能源汽车激光雷达电机、电动空调压缩机及控制器、电子泵、储能泵、精密铝压铸轻量化产品的量产能力；继续加大医疗用音圈电机、工控电机、空心杯电机、行星滚珠及滚柱丝杠等产品的研发投入，提升高附加值产品的销售份额，改善产品销售结构，产品盈利能力持续改善。（2）预计公司2023年全年非经常性损益对净利润的影响为2,500万元～3,500万元，主要为报告期内公司外汇套期保值业务产生的浮动盈亏以及计入当期损益的政府补助所致。",0
300681.SZ,20260123,20251231,预增,139.43,167.6,17000.0,19000.0,7100.21,20260123,预计:净利润17000-19000,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均实现大幅增长，主要原因如下：（1）国内外客户布局深化，双市场协同发力。公司聚焦大客户战略，组建以研发、销售、交付为主体的“铁三角团队”，深入客户现场，协同作战，及时有效地对接客户需求，快速响应项目进度，确保产品顺利交付，与国内外多家主流主机厂建立深度合作关系。受益于公司定点车型销量增长，公司报告期营业收入同比大幅增长；同时，国际市场开拓成效显著，通过加大海外市场开拓力度，提升产品认可度与市场份额，报告期内毛利率较高的外销收入实现大幅增长，综合毛利率同比上升，双市场协同发展格局加速成型。（2）产能稳步释放，助力业务扎实增长。2025年公司启动第三期产能，产线采用符合汽车生产质量要求稳定性和一致性的建设标准，集成智能制造先进技术，根据市场订单情况采用滚动投入方式，与市场需求精准匹配，为业务增长提供坚实保障。（3）内部管理提质增效，盈利能力稳步提升。公司深化精益管理，优化费用支出结构，提升整体运营效率，在业务规模扩大的同时，有效增强了盈利能力与经营利润稳健性，展现出较强的抗风险能力，助力公司高质量发展。综上所述，客户需求的增加、海外业务的快速增长以及产能稳步释放、内部管理优化，共同推动2025年业绩实现大幅增长。2、预计非经常性损益对本报告期净利润的影响金额约为10,000万元，主要为转让子公司股权取得的收益和收到的政府补助。",0
300681.SZ,20250710,20250630,略增,0.82,15.22,3500.0,4000.0,3471.54,20250710,预计:净利润3500-4000,1、报告期内，公司营业收入、归属于上市公司股东的净利润和扣除非经常性损益的净利润均实现增长，主要原因如下：（1）公司聚焦大客户战略，组建以研发、销售、交付为主体的“铁三角团队”，深入客户现场，协同作战，及时有效地对接客户需求，快速响应项目进度，确保产品顺利交付，同时受益于公司定点车型销售增长，公司报告期营业收入同比上升。（2）受益于毛利率较高的出口业务销售增长，报告期内综合毛利率同比上升；同时，公司持续加强内部管理，期间费用率下降，公司净利润同比增长。2、预计非经常性损益对本报告期净利润的影响金额约为350.00万元，主要为收到的政府补助。,0
300681.SZ,20240122,20231231,预增,217.05,257.7,7800.0,8800.0,2460.15,20240122,预计:净利润7800-8800,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均实现增长，主要原因如下：（1）公司持续聚焦新能源汽车核心领域，专注核心产品技术研发及迭代，通过技术创新持续提升产品力，逐步实现产品集成化、平台化，改善了产品的利润水平。（2）公司在持续推进技术创新降本策略的同时，随着大宗商品价格回落及芯片等电子器件供应逐步平稳，公司前期所采购的高价库存逐步得到消化，公司报告期内的盈利水平得到提升。2、预计非经常性损益对本报告期净利润的影响金额约为5,300.00万元，主要为收到的政府补助。",1
300681.SZ,20240122,20231231,预增,217.05,257.7,7800.0,8800.0,2460.15,20240122,预计:净利润7800-8800,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均实现增长，主要原因如下：（1）公司持续聚焦新能源汽车核心领域，专注核心产品技术研发及迭代，通过技术创新持续提升产品力，逐步实现产品集成化、平台化，改善了产品的利润水平。（2）公司在持续推进技术创新降本策略的同时，随着大宗商品价格回落及芯片等电子器件供应逐步平稳，公司前期所采购的高价库存逐步得到消化，公司报告期内的盈利水平得到提升。2、预计非经常性损益对本报告期净利润的影响金额约为5,300.00万元，主要为收到的政府补助。",0
688160.SH,20260130,20251231,预增,39.08,63.63,6800.0,8000.0,4889.16,20260130,预计:净利润6800-8000,受益于机器人行业需求快速增长，公司机器人业务营收同比大幅提升，成为驱动公司整体业绩增长的核心引擎；同时，公司通过精细化运营管理，实施控费增效措施，期间费用增长幅度小于收入增长幅度，使得净利润实现快速增长。,1
688160.SH,20260130,20251231,预增,39.08,63.63,6800.0,8000.0,4889.16,20260130,预计:净利润6800-8000,受益于机器人行业需求快速增长，公司机器人业务营收同比大幅提升，成为驱动公司整体业绩增长的核心引擎；同时，公司通过精细化运营管理，实施控费增效措施，期间费用增长幅度小于收入增长幅度，使得净利润实现快速增长。,0
301596.SZ,20240510,20240630,略增,1.48,12.16,5147.0,5688.0,5071.5,20240510,预计:净利润5147-5688,,1
301596.SZ,20240510,20240630,略增,1.48,12.16,5147.0,5688.0,5071.5,20240510,预计:净利润5147-5688,,0
301596.SZ,20240425,20240331,续盈,-4.64,8.4,2214.0,2517.0,2321.53,20240425,预计:净利润2214-2517,,1
301596.SZ,20240425,20240331,续盈,-4.64,8.4,2214.0,2517.0,2321.53,20240425,预计:净利润2214-2517,,0
000795.SZ,20250125,20241231,预增,167.98,201.48,24000.0,27000.0,8955.94,20250125,预计:净利润24000-27000,报告期内，公司业绩同比上升的主要原因是：公司磁材板块进一步优化内部管理，积极拓展业务，做好原材料采购和库存管理，综合施策，盈利整体较上年同期有所提升。健康器材板块持续深化与客户合作，优化产品结构，经营业绩保持稳定增长。,0
000795.SZ,20240713,20240630,预增,130.44,183.62,13000.0,16000.0,5641.33,20240713,预计:净利润13000-16000,本报告期公司业绩同比增长的主要原因为：报告期内，公司健康器材业务加大市场开发力度，业绩取得较大增长。公司持续做好客户优化、库存管控，积极推进精益管理，有效落实降本增效。,1
000795.SZ,20240713,20240630,预增,130.44,183.62,13000.0,16000.0,5641.33,20240713,预计:净利润13000-16000,本报告期公司业绩同比增长的主要原因为：报告期内，公司健康器材业务加大市场开发力度，业绩取得较大增长。公司持续做好客户优化、库存管控，积极推进精益管理，有效落实降本增效。,0
000795.SZ,20240131,20231231,预减,-72.93,-59.39,7000.0,10500.0,25854.27,20240131,预计:净利润7000-10500,报告期内，公司磁材业务受上游原材料价格持续下跌，主要下游应用领域市场竞争加剧等影响，产品价格和毛利率有所下降，导致公司净利润下降。报告期内，公司子公司浙江联宜电机有限公司购买的国通信托有限责任公司信托理财产品存在本息不能全部兑付的风险。结合客观现状并基于谨慎性原则，公司拟对相关理财产品确认投资损失1.2亿元，该事项属于非经常性损益。,1
000795.SZ,20240131,20231231,预减,-72.93,-59.39,7000.0,10500.0,25854.27,20240131,预计:净利润7000-10500,报告期内，公司磁材业务受上游原材料价格持续下跌，主要下游应用领域市场竞争加剧等影响，产品价格和毛利率有所下降，导致公司净利润下降。报告期内，公司子公司浙江联宜电机有限公司购买的国通信托有限责任公司信托理财产品存在本息不能全部兑付的风险。结合客观现状并基于谨慎性原则，公司拟对相关理财产品确认投资损失1.2亿元，该事项属于非经常性损益。,0
301368.SZ,20260128,20251231,首亏,-260.7593,-207.1728,-2700.0,-1800.0,1679.53,20260128,预计:净利润-2700--1800,"公司本期业绩出现亏损的主要原因如下：1、首发募投项目新能源汽车精密传动齿轮制造项目于2025年12月结项，2025年度该项目涉及的新购建及购置资产陆续转固，公司折旧持续增加对利润的影响持续提升；另外由于人员增加配置包括生产工人、技术人员及专家引进等带来薪资成本上升；拓展新业务，新品开发投入的刀具、模具、夹具，配套装备等费用支出增加影响当年盈利。2、公司通过融资资金追加投入项目，受产生的利息支出以及人民币升值所产生的汇率变动影响，财务费用增加，影响当年利润。3、根据会计政策计提存货减值，公司计提存货减值约1,500万元左右，影响当年的利润。4、2025年海外投资：越南子公司、马来西亚子公司于2025年底进入小批生产状态。投入开办费用影响当年利润。",1
301368.SZ,20260128,20251231,首亏,-260.7593,-207.1728,-2700.0,-1800.0,1679.53,20260128,预计:净利润-2700--1800,"公司本期业绩出现亏损的主要原因如下：1、首发募投项目新能源汽车精密传动齿轮制造项目于2025年12月结项，2025年度该项目涉及的新购建及购置资产陆续转固，公司折旧持续增加对利润的影响持续提升；另外由于人员增加配置包括生产工人、技术人员及专家引进等带来薪资成本上升；拓展新业务，新品开发投入的刀具、模具、夹具，配套装备等费用支出增加影响当年盈利。2、公司通过融资资金追加投入项目，受产生的利息支出以及人民币升值所产生的汇率变动影响，财务费用增加，影响当年利润。3、根据会计政策计提存货减值，公司计提存货减值约1,500万元左右，影响当年的利润。4、2025年海外投资：越南子公司、马来西亚子公司于2025年底进入小批生产状态。投入开办费用影响当年利润。",0
002472.SZ,20250121,20241231,略增,24.45,26.9,101600.0,103600.0,81640.73,20250121,预计:净利润101600-103600,公司始终专注于齿轮主营业务，不断增强研发创新能力，打造以高精密齿轮研发与制造能力为基础的产品平台化战略，持续提高核心竞争力、拓宽“护城河”。报告期内，新能源汽车齿轮业务保持快速增长，为公司业绩的稳步增长提供了强有力的支持。展望未来，公司将继续集中资源对海外市场的布局加大力度，进一步提高在全球新能源汽车齿轮市场的占有率。同时，控股子公司浙江环驱科技有限公司在智能家居、智能汽车、未来生活等领域的深入布局初见成效，通过持续强化在智能执行机构领域的研发设计能力和市场响应速度，浙江环驱科技有限公司的营收和净利润得以显著提升，成为公司业绩增长的新动力来源，为整体发展注入了更多活力与潜力。,0
002472.SZ,20240927,20240930,略增,22.66,26.05,72300.0,74300.0,58943.48,20240927,预计:净利润72300-74300,公司专注于核心业务，持续增强研发创新能力，积极拓展市场，全面提升核心竞争力。在报告期内，公司新能源汽车齿轮业务实现快速增长，成为业绩提升的主要驱动力。展望未来，公司将集中资源拓展海外市场，争取更多业务落地，进一步提升全球市场占有率。此外，公司智能执行机构业务围绕智能家居、智能汽车、智能办公及未来生活等多个领域进行战略布局，特别是在智能家居和智能汽车领域，公司将持续提升市场占有率，推动该业务板块的快速增长。报告期内，智能执行机构业务的营收和利润实现了显著同比增长，为公司整体业绩注入了新的增长动力。,0
